id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
32615108,Belle maison au coeur de la ville,26228887,Christian,,Sillery,46.76415,-71.27714,Entire home/apt,300,3,1,2019-08-11,0.05,2,184
32633171,Bienvenue au pied de la chute Montmorency,80285922,Catherine,,Chutes-Montmorency,46.87897,-71.15459,Entire home/apt,55,1,73,2020-10-23,3.77,3,291
32637105,Cozy and sunny downtown Quebec - ResidencesBNB,40736086,Jonathan,,Vieux-Limoilou,46.82399,-71.22777,Entire home/apt,75,31,25,2020-03-16,1.10,5,269
32665010,Private room+Free parking near Old Quebec,31635144,Jacky,,Saint-Jean-Baptiste,46.80509,-71.22471,Private room,34,1,36,2020-08-22,1.75,1,26
32680185,6 1/2 semi-sous-sol à louer,17461862,Ching,,Cité Universitaire,46.79051,-71.26686,Entire home/apt,40,31,1,2020-04-08,0.10,1,0
32695918,"Suberbe condo meublé, au centre-ville de Québec",25710542,Isabelle,,Saint-Roch,46.81761,-71.22386,Entire home/apt,55,93,0,,,2,275
32735114,Logement désinfecter fait par professionnelle.,246159586,David,,Saint-Jean-Baptiste,46.80909,-71.22496,Entire home/apt,68,1,140,2021-01-31,5.92,1,5
32749461,❤️Magnifique villa Historic-5 min DTown/8 BR/3BA❤️,50652393,Julie,,Quartier 5-4,46.859,-71.19344,Entire home/apt,250,2,40,2020-07-28,1.84,3,199
32764300,Grande maison familiale - Spacious family home,76434719,Hugo Et Mel,,Quartier 5-2,46.89155,-71.19409,Entire home/apt,279,6,11,2020-08-19,0.56,1,72
32785084,Le studio Picasso Locations Vieux Limoilou 298015,9665972,Helene,,Vieux-Limoilou,46.825,-71.2288,Entire home/apt,63,2,7,2020-11-04,0.30,4,260
32865820,Charmant appartement près du centre-ville!!!,102881662,Abraham,,Saint-Sauveur,46.80609,-71.23514,Entire home/apt,37,2,31,2020-02-17,1.58,2,177
32874320,#649 Unique & Historic Loft: in a Bank,195649860,Claude,,Lairet,46.83252,-71.23311,Entire home/apt,60,1,0,,,8,152
32888524,Gigantesque appartement,246247494,David,,Saint-Roch,46.81287,-71.22845,Entire home/apt,67,1,161,2021-02-02,7.03,1,209
32889716,Au centre ville votre pied à terre,246562187,David,,Saint-Roch,46.81377,-71.2266,Entire home/apt,42,1,129,2021-01-25,5.59,1,241
32921243,Le domaine du lac saint Charles - chambre Queen,247692715,Joy Et Laurent,,Lac-Saint-Charles,46.93376,-71.37804,Private room,119,2,0,,,1,0
32935961,Lovely private bedroom next to Laval University,141552682,Trang,,Cité Universitaire,46.78546,-71.26569,Private room,30,1,45,2021-01-13,2.22,1,362
32981213,Charming little cottage near the lake,124115023,Denis,,Cap-Rouge,46.75823,-71.38769,Entire home/apt,170,3,31,2021-01-02,1.62,1,73
33039595,Logement lumineux près du centre ville de Québec,62268070,Priseille,,Saint-Sauveur,46.80609,-71.23436,Private room,31,2,13,2019-09-05,0.57,1,0
33107392,Old Québec City (interior parking space included),26179404,Sylvio And Carolina,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81539,-71.20381,Entire home/apt,80,31,16,2021-01-01,0.81,1,215
33108183,Grand 2BR & 2 Floors with private terrace,249204829,David,,Saint-Jean-Baptiste,46.81194,-71.21998,Entire home/apt,61,1,165,2021-02-03,7.28,1,225
33110370,Loft Vieux Québec à louer à l'année tout compris,235661919,Julie,,Saint-Jean-Baptiste,46.8093,-71.22317,Entire home/apt,150,7,2,2019-06-30,0.10,1,362
33114624,Old Quebec 1 bedroom apartment & private terrace,28997468,Emilie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81623,-71.2055,Entire home/apt,57,31,4,2020-03-30,0.21,1,161
33117024,Bienvenue chez-vous,249292109,Christine,,Saint-Sauveur,46.80823,-71.23499,Entire home/apt,50,1,175,2021-01-02,7.59,3,1
33137347,Logement convivial et rénové au Centre-Ville,237657935,Nancy,,Saint-Sauveur,46.81491,-71.24205,Entire home/apt,105,2,4,2019-09-02,0.20,1,0
33139375,Grand appart lumineux - Bright and spacious flat,147545050,Guillaume,,Vieux-Limoilou,46.82138,-71.22426,Entire home/apt,61,2,46,2021-01-15,2.11,1,0
33163503,Au bon repos,249292109,Christine,,Saint-Sauveur,46.80719,-71.23652,Entire home/apt,50,1,156,2021-01-02,6.78,3,0
33164738,Charmante maison avec jardin au coeur de Québec,13004568,Hélène,,Saint-Sacrement,46.79628,-71.2498,Entire home/apt,180,2,7,2019-12-27,0.31,1,0
33219574,Le Central | Appartement Moderne Québec,172556586,Elyne,,Saint-Sauveur,46.80488,-71.23888,Entire home/apt,136,2,18,2020-09-20,1.11,1,365
33221779,The Palace Condo | Old Port | 3 ch-6pers,27326825,François,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81604,-71.21481,Entire home/apt,177,1,73,2021-01-02,3.17,26,130
33222451,In Quebec 2 1/2 in the old limoilou AU MONTH,88278269,Claude,,Vieux-Limoilou,46.82685,-71.2327,Entire home/apt,30,31,2,2020-09-26,0.11,4,71
33225995,very nice place for any season,250173580,Laura,,Pointe-de-Sainte-Foy,46.76074,-71.33384,Entire home/apt,250,5,0,,,1,0
33261106,Spacious Sunny Apartment Quebec (monthly rental),104604964,Roger,,Vanier,46.81729,-71.26517,Entire home/apt,109,32,45,2020-03-06,2.04,1,308
33275494,Charming house downtown of Qc city with 1 parking,2031271,Louis-Philippe,,Montcalm,46.80067,-71.23713,Entire home/apt,225,2,8,2020-07-28,0.42,1,0
33311121,Bright family cottage near downtown Quebec City,250912633,Julien,,Saint-Sacrement,46.78915,-71.2539,Entire home/apt,450,7,2,2019-08-03,0.11,1,0
33314568,Private room/parking space/TV/WiFi/no basement!,105777160,Mosi,,Cité Universitaire,46.78585,-71.26677,Private room,100,5,9,2019-08-25,0.39,8,0
33330246,Chambre dorée avec vue sur le Grand Qc!,76364280,Laurence,,Saint-Jean-Baptiste,46.80859,-71.22596,Private room,85,1,3,2019-08-05,0.15,2,0
33333038,2 chambres • Animaux acceptés • Garage • Foyer,230798113,Dave,,Vieux-Limoilou,46.82135,-71.24222,Entire home/apt,130,2,74,2020-11-15,3.32,1,167
33342585,Perfect appartment for families!,225680068,Alexandre,,Cité Universitaire,46.77795,-71.30079,Entire home/apt,13127,1,47,2020-03-08,2.10,1,0
33346440,L'appartement proche de tout!,32058067,Rachel Jenny,,Maizerets,46.82511,-71.21935,Entire home/apt,50,3,15,2020-01-01,0.67,1,0
33360635,Maison d’artiste a Québec,237951891,Janick,,L'Aéroport,46.77237,-71.37814,Private room,50,1,9,2020-02-29,0.40,2,365
33372496,"Ravissant appartement, idéal situé Vieux Québec",24083998,Isabelle,,Saint-Jean-Baptiste,46.81009,-71.22208,Entire home/apt,100,2,5,2020-03-08,0.27,2,122
33420169,Les Immeubles Charlevoix - 760305 - CITQ 279646,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81317,-71.21575,Entire home/apt,150,2,1,2019-11-18,0.07,63,362
33430266,Un nid douillet et charmant à Québec vous attend !,18764194,Alexi Et Caroline,,Des Châtels,46.856,-71.40847,Private room,40,2,14,2020-01-02,0.63,1,46
33485643,Belle maison moderne & cozy à Québec,106515660,Julie,,Vieux-Moulin,46.86932,-71.2371,Entire home/apt,155,3,5,2019-07-28,0.25,1,178
33487207,VUE SUR LE FLEUVE @ BEAUPORT. 2 chambres à coucher,206157337,André,,Chutes-Montmorency,46.87008,-71.17136,Entire home/apt,65,31,1,2020-01-15,0.08,20,254
33513019,"Vivre une expérience québécoise, chambre privée",57937312,Jacques,,Saint-Jean-Baptiste,46.80901,-71.22385,Private room,65,2,2,2020-02-16,0.16,1,38
33515047,"Condo de luxe, 2 piscines: 20 %   location 12 mois",206157337,André,,Saint-Louis,46.77287,-71.29832,Entire home/apt,65,31,0,,,20,9
33516239,Loft au couvent pour 4 voyageurs à Limoilou,206157337,André,,Vieux-Limoilou,46.82497,-71.22252,Entire home/apt,55,31,1,2019-09-07,0.06,20,132
33519660,Huge condo in former convent in Limoilou,206157337,André,,Vieux-Limoilou,46.82458,-71.22318,Entire home/apt,65,31,1,2020-10-04,0.23,20,365
33529109,Chaleureux sous-sol réservé aux voyageurs,252645081,Thérèse,,Vieux-Moulin,46.85113,-71.20609,Private room,70,2,43,2019-10-20,2.04,1,218
33530437,Right in the center of Quebec City,252658754,Andre,,Saint-Jean-Baptiste,46.81218,-71.22186,Entire home/apt,159,3,32,2020-10-03,1.57,1,250
33549039,"Open concept renovated,2 rooms, king bed apartment",5517556,Mel & Mat,,Saint-Sauveur,46.81001,-71.23117,Entire home/apt,195,1,8,2020-01-03,0.37,1,158
33554298,Grand condo avec spa à 5 minutes du centre-ville,101658164,Janie,,Neufchâtel-Est/Lebourgneuf,46.8544,-71.28828,Entire home/apt,138,10,33,2020-03-09,1.50,1,179
33577864,A deux pas des Plaines d'Abraham,156758317,Eric Et Nathalie,,Saint-Jean-Baptiste,46.80387,-71.2219,Entire home/apt,45,60,1,2019-10-05,0.06,6,0
33617089,Appartement plus que chaleureux ! proche de tout!,34670544,Paul,,Vieux-Limoilou,46.82349,-71.22033,Private room,35,2,78,2020-03-20,3.79,1,71
33618014,TRÈS JOLI APPARTEMENT CONDO TOUT MEUBLÉ À QUÉBEC !,168845691,Mariam,,Saint-Louis,46.75472,-71.30994,Entire home/apt,38,30,0,,,1,69
33632185,Ville de Québec : vieux limoilou,88278269,Claude,,Vieux-Limoilou,46.82805,-71.23438,Entire home/apt,90,32,1,2020-11-07,0.31,4,315
33634417,Logement au Coeur de la ville de Québec,169594547,Annie-Claude,,Neufchâtel-Est/Lebourgneuf,46.84555,-71.28241,Private room,50,1,1,2020-11-03,0.30,2,365
33652731,"The ""OASIS"" with private hot tub and parking.",253619149,Gabrielle,,Saint-Jean-Baptiste,46.80793,-71.22125,Entire home/apt,185,2,59,2021-02-07,2.67,1,191
33661489,Maison de ville avec vue et à pied du Fleuve,96959561,Julie,,Sillery,46.76101,-71.2677,Entire home/apt,190,2,3,2019-08-08,0.16,1,0
33705437,"OLD-QUEBEC, GOOD LOCATION, ALL INCLUDED,",253934670,Teddy,,Saint-Jean-Baptiste,46.80949,-71.22458,Entire home/apt,60,2,44,2021-01-21,2.01,1,177
33711055,⚜️GENERATIONS⚜️HUGE 3BDR/ Parking/ Family oriented,55588409,Elise,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81694,-71.21023,Entire home/apt,242,3,76,2021-01-31,3.42,3,315
33783350,Beautiful Bedroom in Condo Downtown with Parking!,4431539,Chloe,,Saint-Sauveur,46.81055,-71.2302,Private room,120,1,31,2020-02-17,1.42,1,0
33896747,Charming Studio in the Heart of Downtown,251946046,Roxane,,Saint-Jean-Baptiste,46.80772,-71.22373,Entire home/apt,39,1,79,2020-03-27,3.66,3,0
33897796,Charming Studio Downtown,251946046,Roxane,,Saint-Jean-Baptiste,46.80822,-71.22311,Entire home/apt,39,1,70,2020-03-22,3.24,3,0
33898354,Charming Studio in the Heart of Downtown,251946046,Roxane,,Saint-Jean-Baptiste,46.80964,-71.22508,Entire home/apt,39,1,86,2020-03-29,3.98,3,0
33899617,Charming Studio in the Heart of Downtown,254356526,Annie,,Saint-Jean-Baptiste,46.80781,-71.22484,Entire home/apt,39,1,57,2020-03-23,2.65,3,0
33900709,Charming Studio in the Heart of Downtown,254356526,Annie,,Saint-Jean-Baptiste,46.80823,-71.22389,Entire home/apt,39,1,70,2020-03-15,3.24,3,0
33905655,Charming Studio in the Heart of Downtown,254356526,Annie,,Saint-Jean-Baptiste,46.80927,-71.22319,Entire home/apt,39,1,61,2020-03-09,2.82,3,0
33906360,Charming Studio in the Heart of Downtown,254357048,Marie,,Saint-Jean-Baptiste,46.80915,-71.22498,Entire home/apt,39,1,80,2020-03-22,3.70,2,0
33955955,Charming Studio in the Heart of Downtown,254357048,Marie,,Saint-Jean-Baptiste,46.80961,-71.22514,Entire home/apt,39,1,66,2020-03-12,3.05,2,0
33959701,Charming Apartement in the Heart of Downtown,251945655,Juliette,,Saint-Jean-Baptiste,46.81186,-71.21776,Entire home/apt,49,1,95,2020-01-06,4.42,2,0
33960407,Charming Apartement in the Heart of Downtown,251945655,Juliette,,Saint-Jean-Baptiste,46.81332,-71.21735,Entire home/apt,49,1,67,2020-01-06,3.09,2,0
33972574,Chambres face au campus universitaire !,107608468,Samuel,,Cité Universitaire,46.78459,-71.2643,Private room,40,4,2,2019-08-27,0.11,1,0
33998077,Petit et confortable au cœur de Québec,256709774,Martin,,Saint-Jean-Baptiste,46.80736,-71.22861,Entire home/apt,42,1,105,2021-01-24,4.83,1,253
34018492,Maison - QUÉBEC - près de tout,18134396,Catherine,,Quartier 4-2,46.87507,-71.27266,Entire home/apt,140,3,2,2019-12-27,0.11,1,0
34039104,"Chambre pour 1 ou 2 personnes, 2 lits gigognes",223418734,Lionel + Danielle,,Plateau,46.78133,-71.31987,Private room,18,7,36,2020-03-11,1.64,3,38
34066520,"Maison relax, vue sur fleuve 10min centre ville",130087396,Thomas,,Quartier 5-4,46.86827,-71.17383,Private room,49,1,4,2019-08-03,0.21,1,0
34088136,☀︎The Halo | Bright and new | AC+PRK+GYM,27326825,François,,Saint-Sauveur,46.81057,-71.23197,Entire home/apt,77,2,116,2021-01-08,5.30,26,129
34089402,Best Location in QC!!! - Comfortable 2BR + Netflix,257415651,Alex,,Montcalm,46.80062,-71.23044,Entire home/apt,52,13,22,2020-12-30,1.03,1,57
34091197,L'appart en ville,60890605,Guylain,,Maizerets,46.84295,-71.23494,Entire home/apt,75,3,46,2020-09-12,2.24,1,0
34116863,"Bienvenue, Welcome",257603839,Martin,,Saint-Roch,46.81394,-71.21919,Entire home/apt,42,1,136,2021-02-06,6.24,1,251
34173727,"Le St-Louis, quartier historique du vieux-Québec",13436781,Josée,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80948,-71.20869,Entire home/apt,172,2,9,2020-08-21,0.47,1,347
34174119,Charmant 5 1/2 dans quartier très chaleureux,75185740,Érika,,Saint-Jean-Baptiste,46.81114,-71.21908,Entire home/apt,75,32,22,2020-08-23,1.14,1,0
34183270,La Retrouvaille,245771436,Charles,,Cité Universitaire,46.77934,-71.29469,Private room,29,2,17,2019-09-18,0.81,1,109
34194693,Brand new family house in Lower-Town,258167221,Mathieu,,Saint-Sauveur,46.80709,-71.23626,Entire home/apt,250,1,2,2019-09-22,0.11,1,0
34198084,Joli studio en plein coeur du vieux Québec,123075836,Walter,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81149,-71.21112,Entire home/apt,99,2,41,2020-09-20,1.93,3,354
34202512,Flamingo apartment- Downtown Qc city,19909639,Louis,,Saint-Roch,46.81348,-71.22672,Entire home/apt,44,2,77,2021-01-24,3.56,17,326
34251729,Bel appartement privatif dans maison à Quebec,258602014,Marie-Eve,,Maizerets,46.83754,-71.21639,Entire home/apt,75,31,59,2020-02-17,2.77,1,0
34269360,Amazing big appartement downtown Québec city,258735109,Sophie,,Saint-Jean-Baptiste,46.81299,-71.21836,Entire home/apt,399,2,40,2020-09-21,1.94,1,0
34273471,Québec une ville qui bouge!,156758317,Eric Et Nathalie,,Saint-Jean-Baptiste,46.8034,-71.22226,Entire home/apt,45,30,0,,,6,159
34278639,Le milieu de vie idéal,156758317,Eric Et Nathalie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80176,-71.2208,Entire home/apt,45,30,0,,,6,253
34284818,Private room in historic Old-Quebec! Licence139031,258842231,Vy,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81083,-71.20953,Private room,80,1,83,2020-09-27,3.88,2,9
34317335,Superbe studio à 2 pas de tout!,259079534,Jean-Philippe,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81062,-71.21091,Entire home/apt,115,1,7,2020-02-17,0.33,1,0
34330479,Private room well located next to Laval University,10023073,Kevin,,Cité Universitaire,46.77792,-71.28819,Private room,20,30,7,2021-01-03,0.38,3,285
34363232,Charment loft au cœur de Quebec,259429286,José,,Saint-Roch,46.81488,-71.2192,Entire home/apt,500,1,0,,,1,252
34370181,"Ecofriendly / Private bedroom, with parking",31867816,Jessy,,Saint-Sauveur,46.80817,-71.23064,Private room,60,1,34,2020-03-17,1.58,1,0
34384085,Awesome apartement in Downtown Quebec ♥,259578063,Josée,,Saint-Roch,46.81633,-71.22027,Entire home/apt,400,1,1,2020-01-01,0.07,1,251
34384588,♡ Lovely Loft ♡ Perfect for couple and traveler ♡,259581571,Josée,,Saint-Roch,46.81688,-71.21957,Entire home/apt,400,1,9,2020-01-01,0.59,1,252
34385152,❣ Beautiful Loft ♡ For couple ❣ near of everything,259585336,José,,Saint-Roch,46.8148,-71.22076,Entire home/apt,400,1,0,,,1,251
34386443,❤ Beautiful loft❤ Near everything,259593358,José,,Saint-Roch,46.81615,-71.21951,Entire home/apt,400,1,0,,,1,251
34391827,♡ღ Small 1BR ღ♡ Perfect for couple! Well locatedღ♡,259629794,Abraham,,Saint-Jean-Baptiste,46.81168,-71.22076,Entire home/apt,400,1,0,,,1,45
34403115,Le Loft du Lama - Downtown Qc city,19909639,Louis,,Saint-Roch,46.81425,-71.22578,Entire home/apt,47,2,144,2021-01-25,6.74,17,343
34440288,💙St-Jo #2 : TRENDY 2BR with AC 🛎Space CHECKiN,23548729,Jennifer,,Saint-Roch,46.81312,-71.22809,Entire home/apt,124,2,33,2021-01-04,1.79,4,0
34475749,Beau et chaleureux appartement,199279187,Jihene,,Quartier 4-6,46.84791,-71.25648,Entire home/apt,75,1,3,2020-08-14,0.15,1,0
34498262,"Old Québec, BBQ rooftop, parking included",260263163,Francis,,Saint-Jean-Baptiste,46.8064,-71.22579,Entire home/apt,60,2,51,2020-12-19,2.41,1,175
34538296,Parfait appartement au coeur de Limoilou,68566877,Nicholas,,Vieux-Limoilou,46.8248,-71.22888,Entire home/apt,71,1,92,2020-10-04,4.35,3,351
34545977,Superbe Grand 3 1/2 Tranquile (Vieux Québec),241075111,Eric,,Saint-Jean-Baptiste,46.81219,-71.21979,Entire home/apt,59,1,54,2021-01-03,2.58,5,99
34590622,Logement entier à Québec - Stationnement inclus,35977231,Pierre,,Saint-Sauveur,46.81385,-71.24023,Entire home/apt,54,31,14,2020-12-12,0.83,2,335
34627331,Baroco Rétro,261242958,Marilou,,Saint-Roch,46.8156,-71.22934,Private room,23,1,46,2020-05-01,2.20,1,130
34700757,Beau studio,41600812,Mohamed,,Sillery,46.77819,-71.26389,Entire home/apt,60,2,18,2019-09-01,0.86,1,365
34706792,Joli appartement en plein cœur du Vieux-Québec,64101343,Ronan,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80978,-71.20628,Entire home/apt,133,2,51,2020-12-28,2.44,1,79
34733879,Charmant! La campagne en ville,149885509,Jean-Guy,,Notre-Dame-des-Laurentides,46.89268,-71.30409,Entire home/apt,60,30,0,,,1,0
34749331,The Saint-Sacrement Spacious 3 Bedroom Condominium,135273514,Olivier,,Saint-Sacrement,46.79235,-71.26039,Entire home/apt,108,2,12,2020-03-20,0.57,1,0
34752896,"Old-Quebec, cozy apartment, luminous",262087550,Hélène,,Saint-Jean-Baptiste,46.80775,-71.22351,Entire home/apt,69,2,59,2021-01-01,2.91,1,177
34777414,quiet loft in limoilou,147426990,Cedrik,,Vieux-Limoilou,46.826,-71.22308,Entire home/apt,50,14,4,2020-10-11,0.24,1,125
34778294,❤ Live in the center of Quebec | 6 ppl ❤,272995118,Samuel,,Montcalm,46.8042,-71.22533,Entire home/apt,500,31,48,2020-05-02,2.29,1,179
34785163,"PLEASANT APARTMENT - LA CITÉ LIMOILOU, QUÉBEC",262280235,Nathalie,,Saint-Sauveur,46.80707,-71.23064,Entire home/apt,79,2,25,2019-11-11,1.18,1,365
34840167,Large private room in Old-Quebec! Licence:139031,258842231,Vy,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81069,-71.21093,Private room,135,1,61,2020-10-12,2.92,2,0
34895384,Chambre cosy au coeur de Saint Roch,55087675,Nicolas,,Saint-Roch,46.81819,-71.22188,Private room,60,1,39,2020-10-14,1.89,2,71
34945136,❤️ Retreat @CityCenter ⭐ Suuuuper clean Condo ❤️,263315901,Alex,,Saint-Roch,46.81318,-71.22151,Entire home/apt,299,2,4,2020-03-03,0.19,1,270
34967172,Modern Style Apartment in Québec City,263451999,Camilo,,Loretteville,46.84882,-71.36823,Entire home/apt,95,1,14,2021-01-24,0.85,1,321
34968350,City central apartment,8386998,Dave,,Sillery,46.78101,-71.26392,Entire home/apt,45,2,75,2020-08-21,3.67,2,70
34971885,Petite maison au coeur de l’action + Stationnement,263487218,Lauren,,Saint-Roch,46.81311,-71.222,Entire home/apt,66,1,131,2021-02-06,6.31,1,236
34972058,A very good appartement for a best price,242591076,Ana,,Saint-Louis,46.76126,-71.28468,Entire home/apt,115,3,7,2019-10-15,0.35,2,269
35001328,Amazing upscale condo !!! Ste-Foy,263694434,Brahim,,Saint-Louis,46.77202,-71.29508,Entire home/apt,200,1,28,2020-03-20,1.34,1,179
35007480,The Peach Blossom  - Penthouse with indoor parking,86509992,Marie-Lee,,Saint-Sauveur,46.81083,-71.23075,Entire home/apt,80,1,88,2021-01-01,4.63,2,64
35009297,Studio avec piscine -Canard 1-,218488684,Jean,,Quartier 4-5,46.85589,-71.2634,Entire home/apt,60,2,52,2020-11-03,2.58,2,283
35037068,TRÈS grand appartement près de tout à pied!,127861488,Anna Et Karyna,,Saint-Sauveur,46.80856,-71.24018,Entire home/apt,79,2,1,2019-09-02,0.06,1,0
35082440,Un petit coin tranquille pres de tout,264266939,Stephane,,Maizerets,46.83595,-71.22006,Entire home/apt,45,1,42,2020-12-28,2.04,1,177
35084774,L’antiquaire! Boutique House Old Port/Parking,264143745,Thomas,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81551,-71.20562,Entire home/apt,200,1,42,2020-09-22,2.08,1,89
35128902,Appartement chaleureux,264600636,Vincent,,Saint-Roch,46.81063,-71.22933,Entire home/apt,65,3,38,2020-03-14,1.89,1,40
35163443,Grand appartement air ouverte avec 3 chambres.,81606373,Martin,,Vieux-Moulin,46.85234,-71.20404,Entire home/apt,98,4,27,2020-08-05,1.37,1,0
35188769,"Smile Room for 3, V",261675228,Sim,,Vanier,46.819,-71.26412,Private room,60,1,1,2019-06-30,0.05,4,0
35189218,"Smile Room for 3, T",261675228,Sim,,Vanier,46.8182,-71.26513,Private room,60,1,1,2019-08-04,0.05,4,0
35189516,"Smile Room for 4, N",261675228,Sim,,Vanier,46.81726,-71.26588,Private room,60,1,1,2019-07-11,0.05,4,0
